order_id,device_id,client,toner_model,toner_color,order_date,quantity,reason,oversupply_flag,shipment_id,ship_date,eta_date,delivered_date,location
O0001723,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000308,2025-03-19,2025-03-21,2025-03-21,Kroger Site 31
O0001724,KROGER-1235,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000546,2025-03-19,2025-03-21,2025-03-21,Kroger Site 76
O0001725,KROGER-1113,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000332,2025-03-19,2025-03-22,2025-03-22,Kroger Site 34
O0001726,KROGER-1273,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000332,2025-03-19,2025-03-22,2025-03-22,Kroger Site 34
O0001727,KROGER-1049,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001728,KROGER-1056,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000449,2025-03-18,2025-03-20,2025-03-20,Kroger Site 57
O0001729,KROGER-1144,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000504,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0001730,KROGER-1038,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001731,KROGER-1206,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000392,2025-03-19,2025-03-22,2025-03-22,Kroger Site 47
O0001732,KROGER-1063,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000499,2025-03-19,2025-03-21,2025-03-22,Kroger Site 64
O0001733,KROGER-1165,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000474,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001734,KROGER-1262,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000255,2025-03-19,2025-03-24,2025-03-25,Kroger Site 23
O0001735,KROGER-1008,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000572,2025-03-20,2025-03-22,2025-03-22,Kroger Site 9
O0001736,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000270,2025-03-20,2025-03-22,2025-03-22,Kroger Site 25
O0001737,KROGER-1070,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000531,2025-03-20,2025-03-22,2025-03-22,Kroger Site 71
O0001738,KROGER-1225,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000510,2025-03-18,2025-03-22,2025-03-22,Kroger Site 66
O0001739,KROGER-1225,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000510,2025-03-18,2025-03-22,2025-03-22,Kroger Site 66
O0001740,KROGER-1091,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000196,2025-03-20,2025-03-23,2025-03-23,Kroger Site 12
O0001741,KROGER-1253,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000205,2025-03-20,2025-03-22,2025-03-22,Kroger Site 14
O0001742,KROGER-1274,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000337,2025-03-18,2025-03-21,2025-03-21,Kroger Site 35
O0001743,KROGER-1213,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000430,2025-03-18,2025-03-20,2025-03-20,Kroger Site 54
O0001744,KROGER-1259,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000236,2025-03-20,2025-03-23,2025-03-24,Kroger Site 20
O0001745,KROGER-1246,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000524,2025-03-18,2025-03-21,2025-03-21,Kroger Site 7
O0001746,KROGER-1261,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000250,2025-03-20,2025-03-24,2025-03-24,Kroger Site 22
O0001747,KROGER-1118,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001748,KROGER-1170,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000190,2025-03-19,2025-03-21,2025-03-21,Kroger Site 11
O0001749,KROGER-1188,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000296,2025-03-20,2025-03-22,2025-03-22,Kroger Site 29
O0001750,KROGER-1134,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000436,2025-03-19,2025-03-22,2025-03-23,Kroger Site 55
O0001751,KROGER-1287,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000398,2025-03-20,2025-03-23,2025-03-23,Kroger Site 48
O0001752,KROGER-1020,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000244,2025-03-19,2025-03-22,2025-03-22,Kroger Site 21
O0001753,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000343,2025-03-20,2025-03-22,2025-03-23,Kroger Site 36
O0001754,KROGER-1032,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001755,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000531,2025-03-20,2025-03-22,2025-03-22,Kroger Site 71
O0001756,KROGER-1017,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000224,2025-03-20,2025-03-22,2025-03-22,Kroger Site 18
O0001757,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000370,2025-03-20,2025-03-23,2025-03-23,Kroger Site 40
O0001758,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000540,2025-03-20,2025-03-23,2025-03-23,Kroger Site 73
O0001759,KROGER-1218,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000461,2025-03-19,2025-03-21,2025-03-21,Kroger Site 59
O0001760,KROGER-1020,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000244,2025-03-19,2025-03-22,2025-03-22,Kroger Site 21
O0001761,KROGER-1100,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000244,2025-03-19,2025-03-22,2025-03-22,Kroger Site 21
O0001762,KROGER-1032,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001763,KROGER-1009,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000180,2025-03-20,2025-03-25,2025-03-25,Kroger Site 10
O0001764,KROGER-1124,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000389,2025-03-20,2025-03-22,2025-03-22,Kroger Site 45
O0001765,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000528,2025-03-19,2025-03-22,2025-03-22,Kroger Site 70
O0001766,KROGER-1033,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000333,2025-03-20,2025-03-25,2025-03-27,Kroger Site 34
O0001767,KROGER-1274,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000337,2025-03-18,2025-03-21,2025-03-21,Kroger Site 35
O0001768,KROGER-1237,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000554,2025-03-20,2025-03-23,2025-03-23,Kroger Site 78
O0001769,KROGER-1118,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001770,KROGER-1259,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000236,2025-03-20,2025-03-23,2025-03-24,Kroger Site 20
O0001771,KROGER-1037,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000355,2025-03-20,2025-03-23,2025-03-23,Kroger Site 38
O0001772,KROGER-1134,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000436,2025-03-19,2025-03-22,2025-03-23,Kroger Site 55
O0001773,KROGER-1170,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000190,2025-03-19,2025-03-21,2025-03-21,Kroger Site 11
O0001774,KROGER-1106,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000283,2025-03-20,2025-03-22,2025-03-22,Kroger Site 27
O0001775,KROGER-1091,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000196,2025-03-20,2025-03-23,2025-03-23,Kroger Site 12
O0001776,KROGER-1236,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000550,2025-03-20,2025-03-22,2025-03-22,Kroger Site 77
O0001777,KROGER-1279,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000370,2025-03-20,2025-03-23,2025-03-23,Kroger Site 40
O0001778,KROGER-1008,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000572,2025-03-20,2025-03-22,2025-03-22,Kroger Site 9
O0001779,KROGER-1244,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000410,2025-03-20,2025-03-24,2025-03-24,Kroger Site 5
O0001780,KROGER-1087,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000565,2025-03-18,2025-03-20,2025-03-20,Kroger Site 8
O0001781,KROGER-1033,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000333,2025-03-20,2025-03-25,2025-03-27,Kroger Site 34
O0001782,KROGER-1283,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000383,2025-03-18,2025-03-22,2025-03-22,Kroger Site 44
O0001783,KROGER-1229,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000528,2025-03-19,2025-03-22,2025-03-22,Kroger Site 70
O0001784,KROGER-1032,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001785,KROGER-1109,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000305,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0001786,KROGER-1276,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000350,2025-03-19,2025-03-24,2025-03-25,Kroger Site 37
O0001787,KROGER-1291,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000424,2025-03-18,2025-03-20,2025-03-20,Kroger Site 52
O0001788,KROGER-1221,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000490,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0001789,KROGER-1253,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000205,2025-03-20,2025-03-22,2025-03-22,Kroger Site 14
O0001790,KROGER-1227,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000517,2025-03-19,2025-03-22,2025-03-22,Kroger Site 68
O0001791,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000528,2025-03-19,2025-03-22,2025-03-22,Kroger Site 70
O0001792,KROGER-1279,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000370,2025-03-20,2025-03-23,2025-03-23,Kroger Site 40
O0001793,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000270,2025-03-20,2025-03-22,2025-03-22,Kroger Site 25
O0001794,KROGER-1214,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000436,2025-03-19,2025-03-22,2025-03-23,Kroger Site 55
O0001795,KROGER-1179,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000237,2025-03-20,2025-03-24,2025-03-24,Kroger Site 20
O0001796,KROGER-1272,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001797,KROGER-1113,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000333,2025-03-20,2025-03-25,2025-03-27,Kroger Site 34
O0001798,KROGER-1013,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000206,2025-03-18,2025-03-21,2025-03-21,Kroger Site 14
O0001799,KROGER-1064,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000504,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0001800,KROGER-1029,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000305,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0001801,KROGER-1259,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000237,2025-03-20,2025-03-24,2025-03-24,Kroger Site 20
O0001802,KROGER-1273,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000333,2025-03-20,2025-03-25,2025-03-27,Kroger Site 34
O0001803,KROGER-1246,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000524,2025-03-18,2025-03-21,2025-03-21,Kroger Site 7
O0001804,KROGER-1188,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000296,2025-03-20,2025-03-22,2025-03-22,Kroger Site 29
O0001805,KROGER-1035,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000343,2025-03-20,2025-03-22,2025-03-23,Kroger Site 36
O0001806,KROGER-1248,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000573,2025-03-19,2025-03-21,2025-03-21,Kroger Site 9
O0001807,KROGER-1280,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000374,2025-03-20,2025-03-22,2025-03-22,Kroger Site 41
O0001808,KROGER-1118,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001809,KROGER-1163,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000365,2025-03-19,2025-03-21,2025-03-21,Kroger Site 4
O0001810,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000370,2025-03-20,2025-03-23,2025-03-23,Kroger Site 40
O0001811,KROGER-1055,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000441,2025-03-18,2025-03-22,2025-03-22,Kroger Site 56
O0001812,KROGER-1236,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000550,2025-03-20,2025-03-22,2025-03-22,Kroger Site 77
O0001813,KROGER-1047,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000398,2025-03-20,2025-03-23,2025-03-23,Kroger Site 48
O0001814,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000308,2025-03-19,2025-03-21,2025-03-21,Kroger Site 31
O0001815,KROGER-1133,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000430,2025-03-18,2025-03-20,2025-03-20,Kroger Site 54
O0001816,KROGER-1298,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000461,2025-03-19,2025-03-21,2025-03-21,Kroger Site 59
O0001817,KROGER-1243,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000366,2025-03-18,2025-03-21,2025-03-21,Kroger Site 4
O0001818,KROGER-1274,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000338,2025-03-18,2025-03-20,2025-03-20,Kroger Site 35
O0001819,KROGER-1019,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000237,2025-03-20,2025-03-24,2025-03-24,Kroger Site 20
O0001820,KROGER-1010,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000190,2025-03-19,2025-03-21,2025-03-21,Kroger Site 11
O0001821,KROGER-1262,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000255,2025-03-19,2025-03-24,2025-03-25,Kroger Site 23
O0001822,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000308,2025-03-19,2025-03-21,2025-03-21,Kroger Site 31
O0001823,KROGER-1038,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001824,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001825,KROGER-1259,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000237,2025-03-20,2025-03-24,2025-03-24,Kroger Site 20
O0001826,KROGER-1014,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000210,2025-03-20,2025-03-22,2025-03-22,Kroger Site 15
O0001827,KROGER-1003,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000366,2025-03-18,2025-03-21,2025-03-21,Kroger Site 4
O0001828,KROGER-1201,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000376,2025-03-19,2025-03-23,2025-03-23,Kroger Site 42
O0001829,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000308,2025-03-19,2025-03-21,2025-03-21,Kroger Site 31
O0001830,KROGER-1279,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000371,2025-03-20,2025-03-22,2025-03-22,Kroger Site 40
O0001831,KROGER-1272,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000324,2025-03-20,2025-03-24,2025-03-24,Kroger Site 33
O0001832,KROGER-1136,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000449,2025-03-18,2025-03-20,2025-03-20,Kroger Site 57
O0001833,KROGER-1258,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000228,2025-03-20,2025-03-23,2025-03-23,Kroger Site 19
O0001834,KROGER-1113,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000333,2025-03-20,2025-03-25,2025-03-27,Kroger Site 34
O0001835,KROGER-1018,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000228,2025-03-20,2025-03-23,2025-03-23,Kroger Site 19
O0001836,KROGER-1063,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000499,2025-03-19,2025-03-21,2025-03-22,Kroger Site 64
O0001837,KROGER-1005,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000475,2025-03-19,2025-03-22,2025-03-22,Kroger Site 6
O0001838,KROGER-1279,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000371,2025-03-20,2025-03-22,2025-03-22,Kroger Site 40
O0001839,KROGER-1229,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000528,2025-03-19,2025-03-22,2025-03-22,Kroger Site 70
O0001840,KROGER-1221,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000490,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0001841,KROGER-1017,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000224,2025-03-20,2025-03-22,2025-03-22,Kroger Site 18
O0001842,KROGER-1049,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001843,KROGER-1075,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000546,2025-03-19,2025-03-21,2025-03-21,Kroger Site 76
O0001844,KROGER-1227,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000517,2025-03-19,2025-03-22,2025-03-22,Kroger Site 68
O0001845,KROGER-1235,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000546,2025-03-19,2025-03-21,2025-03-21,Kroger Site 76
O0001846,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000541,2025-03-18,2025-03-20,2025-03-20,Kroger Site 73
O0001847,KROGER-1084,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000410,2025-03-20,2025-03-24,2025-03-24,Kroger Site 5
O0001848,KROGER-1271,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000314,2025-03-19,2025-03-22,2025-03-22,Kroger Site 32
O0001849,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000402,2025-03-18,2025-03-20,2025-03-20,Kroger Site 49
O0001850,KROGER-1206,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000392,2025-03-19,2025-03-22,2025-03-22,Kroger Site 47
O0001851,KROGER-1090,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000190,2025-03-19,2025-03-21,2025-03-21,Kroger Site 11
O0001852,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000270,2025-03-20,2025-03-22,2025-03-22,Kroger Site 25
O0001853,KROGER-1185,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000279,2025-03-19,2025-03-21,2025-03-21,Kroger Site 26
O0001854,KROGER-1070,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000531,2025-03-20,2025-03-22,2025-03-22,Kroger Site 71
O0001855,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000531,2025-03-20,2025-03-22,2025-03-22,Kroger Site 71
O0001856,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000371,2025-03-20,2025-03-22,2025-03-22,Kroger Site 40
O0001857,KROGER-1244,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000411,2025-03-19,2025-03-22,2025-03-22,Kroger Site 5
O0001858,KROGER-1022,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000255,2025-03-19,2025-03-24,2025-03-25,Kroger Site 23
O0001859,KROGER-1107,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000287,2025-03-19,2025-03-22,2025-03-22,Kroger Site 28
O0001860,KROGER-1015,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000217,2025-03-20,2025-03-22,2025-03-22,Kroger Site 16
O0001861,KROGER-1262,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000256,2025-03-20,2025-03-23,2025-03-23,Kroger Site 23
O0001862,KROGER-1118,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000359,2025-03-18,2025-03-21,2025-03-21,Kroger Site 39
O0001863,KROGER-1023,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000262,2025-03-18,2025-03-21,2025-03-21,Kroger Site 24
O0001864,KROGER-1265,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000279,2025-03-19,2025-03-21,2025-03-21,Kroger Site 26
O0001865,KROGER-1085,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000475,2025-03-19,2025-03-22,2025-03-22,Kroger Site 6
O0001866,KROGER-1277,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000355,2025-03-20,2025-03-23,2025-03-23,Kroger Site 38
O0001867,KROGER-1144,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000504,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0001868,KROGER-1289,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001869,KROGER-1074,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000543,2025-03-20,2025-03-24,2025-03-24,Kroger Site 75
O0001870,KROGER-1268,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000296,2025-03-20,2025-03-22,2025-03-22,Kroger Site 29
O0001871,KROGER-1216,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000449,2025-03-18,2025-03-20,2025-03-20,Kroger Site 57
O0001872,KROGER-1262,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000256,2025-03-20,2025-03-23,2025-03-23,Kroger Site 23
O0001873,KROGER-1136,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000450,2025-03-18,2025-03-22,2025-03-22,Kroger Site 57
O0001874,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000221,2025-03-18,2025-03-20,2025-03-20,Kroger Site 17
O0001875,KROGER-1007,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000565,2025-03-18,2025-03-20,2025-03-20,Kroger Site 8
O0001876,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000528,2025-03-19,2025-03-22,2025-03-22,Kroger Site 70
O0001877,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000403,2025-03-20,2025-03-23,2025-03-23,Kroger Site 49
O0001878,KROGER-1049,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001879,KROGER-1087,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000565,2025-03-18,2025-03-20,2025-03-20,Kroger Site 8
O0001880,KROGER-1239,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000567,2025-03-18,2025-03-20,2025-03-20,Kroger Site 80
O0001881,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000541,2025-03-18,2025-03-20,2025-03-20,Kroger Site 73
O0001882,KROGER-1056,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000450,2025-03-18,2025-03-22,2025-03-22,Kroger Site 57
O0001883,KROGER-1235,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000546,2025-03-19,2025-03-21,2025-03-21,Kroger Site 76
O0001884,KROGER-1145,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000510,2025-03-18,2025-03-22,2025-03-22,Kroger Site 66
O0001885,KROGER-1202,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000378,2025-03-19,2025-03-22,2025-03-22,Kroger Site 43
O0001886,KROGER-1130,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000421,2025-03-20,2025-03-24,2025-03-24,Kroger Site 51
O0001887,KROGER-1157,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000555,2025-03-20,2025-03-22,2025-03-22,Kroger Site 78
O0001888,KROGER-1239,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000567,2025-03-18,2025-03-20,2025-03-20,Kroger Site 80
