device_id,client,client_type,location,model,is_color,toner_color,toner_model,toner_yield,is_ricoh,integrated_fastaf,base_daily_pages,color_fraction
KROGER-1238,Kroger,retail,Kroger Site 79,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,717.57,0.25
KROGER-1238,Kroger,retail,Kroger Site 79,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,717.57,0.25
KROGER-1238,Kroger,retail,Kroger Site 79,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,717.57,0.25
KROGER-1238,Kroger,retail,Kroger Site 79,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,717.57,0.25
KROGER-1239,Kroger,retail,Kroger Site 80,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1033.04,0.25
KROGER-1239,Kroger,retail,Kroger Site 80,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1033.04,0.25
KROGER-1239,Kroger,retail,Kroger Site 80,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1033.04,0.25
KROGER-1239,Kroger,retail,Kroger Site 80,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1033.04,0.25
KROGER-1240,Kroger,retail,Kroger Site 1,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,522.8,0.0
KROGER-1241,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,386.6,0.25
KROGER-1241,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,386.6,0.25
KROGER-1241,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,386.6,0.25
KROGER-1241,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,386.6,0.25
KROGER-1242,Kroger,retail,Kroger Site 3,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,918.24,0.0
KROGER-1243,Kroger,retail,Kroger Site 4,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,555.61,0.0
KROGER-1244,Kroger,retail,Kroger Site 5,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1266.09,0.25
KROGER-1244,Kroger,retail,Kroger Site 5,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1266.09,0.25
KROGER-1244,Kroger,retail,Kroger Site 5,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1266.09,0.25
KROGER-1244,Kroger,retail,Kroger Site 5,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1266.09,0.25
KROGER-1245,Kroger,retail,Kroger Site 6,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,344.86,0.0
KROGER-1246,Kroger,retail,Kroger Site 7,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,922.97,0.0
KROGER-1247,Kroger,retail,Kroger Site 8,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,435.73,0.0
KROGER-1248,Kroger,retail,Kroger Site 9,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,528.08,0.0
KROGER-1249,Kroger,retail,Kroger Site 10,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,314.74,0.0
KROGER-1250,Kroger,retail,Kroger Site 11,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,515.71,0.0
KROGER-1251,Kroger,retail,Kroger Site 12,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,819.67,0.25
KROGER-1251,Kroger,retail,Kroger Site 12,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,819.67,0.25
KROGER-1251,Kroger,retail,Kroger Site 12,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,819.67,0.25
KROGER-1251,Kroger,retail,Kroger Site 12,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,819.67,0.25
KROGER-1252,Kroger,retail,Kroger Site 13,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,511.92,0.0
KROGER-1253,Kroger,retail,Kroger Site 14,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1107.26,0.25
KROGER-1253,Kroger,retail,Kroger Site 14,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1107.26,0.25
KROGER-1253,Kroger,retail,Kroger Site 14,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1107.26,0.25
KROGER-1253,Kroger,retail,Kroger Site 14,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1107.26,0.25
KROGER-1254,Kroger,retail,Kroger Site 15,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,564.79,0.0
KROGER-1255,Kroger,retail,Kroger Site 16,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1410.11,0.25
KROGER-1255,Kroger,retail,Kroger Site 16,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1410.11,0.25
KROGER-1255,Kroger,retail,Kroger Site 16,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1410.11,0.25
KROGER-1255,Kroger,retail,Kroger Site 16,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1410.11,0.25
KROGER-1256,Kroger,retail,Kroger Site 17,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,736.31,0.25
KROGER-1256,Kroger,retail,Kroger Site 17,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,736.31,0.25
KROGER-1256,Kroger,retail,Kroger Site 17,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,736.31,0.25
KROGER-1256,Kroger,retail,Kroger Site 17,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,736.31,0.25
KROGER-1257,Kroger,retail,Kroger Site 18,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,370.15,0.0
KROGER-1258,Kroger,retail,Kroger Site 19,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,547.12,0.0
KROGER-1259,Kroger,retail,Kroger Site 20,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1206.02,0.25
KROGER-1259,Kroger,retail,Kroger Site 20,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1206.02,0.25
KROGER-1259,Kroger,retail,Kroger Site 20,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1206.02,0.25
KROGER-1259,Kroger,retail,Kroger Site 20,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1206.02,0.25
KROGER-1260,Kroger,retail,Kroger Site 21,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1591.46,0.25
KROGER-1260,Kroger,retail,Kroger Site 21,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1591.46,0.25
KROGER-1260,Kroger,retail,Kroger Site 21,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1591.46,0.25
KROGER-1260,Kroger,retail,Kroger Site 21,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1591.46,0.25
KROGER-1261,Kroger,retail,Kroger Site 22,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,763.48,0.0
KROGER-1262,Kroger,retail,Kroger Site 23,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,410.7,0.25
KROGER-1262,Kroger,retail,Kroger Site 23,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,410.7,0.25
KROGER-1262,Kroger,retail,Kroger Site 23,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,410.7,0.25
KROGER-1262,Kroger,retail,Kroger Site 23,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,410.7,0.25
KROGER-1263,Kroger,retail,Kroger Site 24,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,641.07,0.0
KROGER-1264,Kroger,retail,Kroger Site 25,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,988.77,0.0
KROGER-1265,Kroger,retail,Kroger Site 26,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,565.3,0.0
KROGER-1266,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,720.61,0.25
KROGER-1266,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,720.61,0.25
KROGER-1266,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,720.61,0.25
KROGER-1266,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,720.61,0.25
KROGER-1267,Kroger,retail,Kroger Site 28,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1044.65,0.25
KROGER-1267,Kroger,retail,Kroger Site 28,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1044.65,0.25
KROGER-1267,Kroger,retail,Kroger Site 28,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1044.65,0.25
KROGER-1267,Kroger,retail,Kroger Site 28,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1044.65,0.25
KROGER-1268,Kroger,retail,Kroger Site 29,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,724.77,0.25
KROGER-1268,Kroger,retail,Kroger Site 29,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,724.77,0.25
KROGER-1268,Kroger,retail,Kroger Site 29,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,724.77,0.25
KROGER-1268,Kroger,retail,Kroger Site 29,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,724.77,0.25
KROGER-1269,Kroger,retail,Kroger Site 30,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,711.92,0.0
KROGER-1270,Kroger,retail,Kroger Site 31,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,903.68,0.25
KROGER-1270,Kroger,retail,Kroger Site 31,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,903.68,0.25
KROGER-1270,Kroger,retail,Kroger Site 31,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,903.68,0.25
KROGER-1270,Kroger,retail,Kroger Site 31,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,903.68,0.25
KROGER-1271,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1701.33,0.25
KROGER-1271,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1701.33,0.25
KROGER-1271,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1701.33,0.25
KROGER-1271,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1701.33,0.25
KROGER-1272,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1138.08,0.25
KROGER-1272,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1138.08,0.25
KROGER-1272,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1138.08,0.25
KROGER-1272,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1138.08,0.25
KROGER-1273,Kroger,retail,Kroger Site 34,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,412.72,0.0
KROGER-1274,Kroger,retail,Kroger Site 35,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,702.17,0.0
KROGER-1275,Kroger,retail,Kroger Site 36,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,801.69,0.0
KROGER-1276,Kroger,retail,Kroger Site 37,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,703.81,0.25
KROGER-1276,Kroger,retail,Kroger Site 37,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,703.81,0.25
KROGER-1276,Kroger,retail,Kroger Site 37,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,703.81,0.25
KROGER-1276,Kroger,retail,Kroger Site 37,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,703.81,0.25
KROGER-1277,Kroger,retail,Kroger Site 38,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,750.48,0.25
KROGER-1277,Kroger,retail,Kroger Site 38,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,750.48,0.25
KROGER-1277,Kroger,retail,Kroger Site 38,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,750.48,0.25
KROGER-1277,Kroger,retail,Kroger Site 38,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,750.48,0.25
KROGER-1278,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,322.14,0.25
KROGER-1278,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,322.14,0.25
KROGER-1278,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,322.14,0.25
KROGER-1278,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,322.14,0.25
KROGER-1279,Kroger,retail,Kroger Site 40,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1364.92,0.25
KROGER-1279,Kroger,retail,Kroger Site 40,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1364.92,0.25
KROGER-1279,Kroger,retail,Kroger Site 40,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1364.92,0.25
KROGER-1279,Kroger,retail,Kroger Site 40,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1364.92,0.25
KROGER-1280,Kroger,retail,Kroger Site 41,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,697.73,0.25
KROGER-1280,Kroger,retail,Kroger Site 41,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,697.73,0.25
KROGER-1280,Kroger,retail,Kroger Site 41,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,697.73,0.25
KROGER-1280,Kroger,retail,Kroger Site 41,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,697.73,0.25
KROGER-1281,Kroger,retail,Kroger Site 42,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,349.76,0.25
KROGER-1281,Kroger,retail,Kroger Site 42,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,349.76,0.25
KROGER-1281,Kroger,retail,Kroger Site 42,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,349.76,0.25
KROGER-1281,Kroger,retail,Kroger Site 42,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,349.76,0.25
KROGER-1282,Kroger,retail,Kroger Site 43,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,271.73,0.0
KROGER-1283,Kroger,retail,Kroger Site 44,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,504.28,0.0
KROGER-1284,Kroger,retail,Kroger Site 45,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,747.39,0.0
KROGER-1285,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,873.26,0.25
KROGER-1285,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,873.26,0.25
KROGER-1285,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,873.26,0.25
KROGER-1285,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,873.26,0.25
KROGER-1286,Kroger,retail,Kroger Site 47,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1123.97,0.25
KROGER-1286,Kroger,retail,Kroger Site 47,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1123.97,0.25
KROGER-1286,Kroger,retail,Kroger Site 47,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1123.97,0.25
KROGER-1286,Kroger,retail,Kroger Site 47,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1123.97,0.25
KROGER-1287,Kroger,retail,Kroger Site 48,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,354.86,0.0
KROGER-1288,Kroger,retail,Kroger Site 49,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,322.39,0.0
KROGER-1289,Kroger,retail,Kroger Site 50,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,785.72,0.0
KROGER-1290,Kroger,retail,Kroger Site 51,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1134.31,0.25
KROGER-1290,Kroger,retail,Kroger Site 51,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1134.31,0.25
KROGER-1290,Kroger,retail,Kroger Site 51,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1134.31,0.25
KROGER-1290,Kroger,retail,Kroger Site 51,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1134.31,0.25
KROGER-1291,Kroger,retail,Kroger Site 52,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,544.63,0.0
KROGER-1292,Kroger,retail,Kroger Site 53,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1618.51,0.25
KROGER-1292,Kroger,retail,Kroger Site 53,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1618.51,0.25
KROGER-1292,Kroger,retail,Kroger Site 53,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1618.51,0.25
KROGER-1292,Kroger,retail,Kroger Site 53,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1618.51,0.25
KROGER-1293,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,592.46,0.25
KROGER-1293,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,592.46,0.25
KROGER-1293,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,592.46,0.25
KROGER-1293,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,592.46,0.25
KROGER-1294,Kroger,retail,Kroger Site 55,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,752.35,0.25
KROGER-1294,Kroger,retail,Kroger Site 55,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,752.35,0.25
KROGER-1294,Kroger,retail,Kroger Site 55,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,752.35,0.25
KROGER-1294,Kroger,retail,Kroger Site 55,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,752.35,0.25
KROGER-1295,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1442.58,0.25
KROGER-1295,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1442.58,0.25
KROGER-1295,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1442.58,0.25
KROGER-1295,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1442.58,0.25
KROGER-1296,Kroger,retail,Kroger Site 57,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1149.91,0.0
KROGER-1297,Kroger,retail,Kroger Site 58,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,912.43,0.25
KROGER-1297,Kroger,retail,Kroger Site 58,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,912.43,0.25
KROGER-1297,Kroger,retail,Kroger Site 58,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,912.43,0.25
KROGER-1297,Kroger,retail,Kroger Site 58,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,912.43,0.25
KROGER-1298,Kroger,retail,Kroger Site 59,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,1079.36,0.0
KROGER-1299,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,693.11,0.25
KROGER-1299,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,693.11,0.25
KROGER-1299,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,693.11,0.25
KROGER-1299,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,693.11,0.25
LEX-1300,Lex & Co,law,Lex & Co Site 1,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1335.54,0.35
LEX-1300,Lex & Co,law,Lex & Co Site 1,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1335.54,0.35
LEX-1300,Lex & Co,law,Lex & Co Site 1,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1335.54,0.35
LEX-1300,Lex & Co,law,Lex & Co Site 1,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1335.54,0.35
LEX-1301,Lex & Co,law,Lex & Co Site 2,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,651.43,0.0
LEX-1302,Lex & Co,law,Lex & Co Site 3,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,369.96,0.0
LEX-1303,Lex & Co,law,Lex & Co Site 4,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,1293.1,0.35
LEX-1303,Lex & Co,law,Lex & Co Site 4,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,1293.1,0.35
LEX-1303,Lex & Co,law,Lex & Co Site 4,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,1293.1,0.35
LEX-1303,Lex & Co,law,Lex & Co Site 4,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,1293.1,0.35
LEX-1304,Lex & Co,law,Lex & Co Site 5,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,1014.15,0.0
LEX-1305,Lex & Co,law,Lex & Co Site 6,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,658.13,0.0
LEX-1306,Lex & Co,law,Lex & Co Site 7,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,678.93,0.0
LEX-1307,Lex & Co,law,Lex & Co Site 8,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1219.11,0.0
LEX-1308,Lex & Co,law,Lex & Co Site 9,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,423.61,0.0
LEX-1309,Lex & Co,law,Lex & Co Site 10,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,586.86,0.35
LEX-1309,Lex & Co,law,Lex & Co Site 10,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,586.86,0.35
LEX-1309,Lex & Co,law,Lex & Co Site 10,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,586.86,0.35
LEX-1309,Lex & Co,law,Lex & Co Site 10,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,586.86,0.35
LEX-1310,Lex & Co,law,Lex & Co Site 11,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,537.59,0.0
LEX-1311,Lex & Co,law,Lex & Co Site 12,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,True,671.98,0.35
LEX-1311,Lex & Co,law,Lex & Co Site 12,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,True,671.98,0.35
LEX-1311,Lex & Co,law,Lex & Co Site 12,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,True,671.98,0.35
LEX-1311,Lex & Co,law,Lex & Co Site 12,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,True,671.98,0.35
LEX-1312,Lex & Co,law,Lex & Co Site 13,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,2110.2,0.35
LEX-1312,Lex & Co,law,Lex & Co Site 13,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,2110.2,0.35
LEX-1312,Lex & Co,law,Lex & Co Site 13,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,2110.2,0.35
LEX-1312,Lex & Co,law,Lex & Co Site 13,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,2110.2,0.35
LEX-1313,Lex & Co,law,Lex & Co Site 14,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1323.54,0.35
LEX-1313,Lex & Co,law,Lex & Co Site 14,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1323.54,0.35
LEX-1313,Lex & Co,law,Lex & Co Site 14,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1323.54,0.35
LEX-1313,Lex & Co,law,Lex & Co Site 14,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1323.54,0.35
LEX-1314,Lex & Co,law,Lex & Co Site 15,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,494.26,0.0
LEX-1315,Lex & Co,law,Lex & Co Site 16,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,546.16,0.0
LEX-1316,Lex & Co,law,Lex & Co Site 17,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,True,2193.24,0.0
LEX-1317,Lex & Co,law,Lex & Co Site 18,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,874.95,0.35
LEX-1317,Lex & Co,law,Lex & Co Site 18,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,874.95,0.35
LEX-1317,Lex & Co,law,Lex & Co Site 18,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,874.95,0.35
LEX-1317,Lex & Co,law,Lex & Co Site 18,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,874.95,0.35
LEX-1318,Lex & Co,law,Lex & Co Site 19,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,817.13,0.35
LEX-1318,Lex & Co,law,Lex & Co Site 19,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,817.13,0.35
LEX-1318,Lex & Co,law,Lex & Co Site 19,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,817.13,0.35
LEX-1318,Lex & Co,law,Lex & Co Site 19,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,817.13,0.35
LEX-1319,Lex & Co,law,Lex & Co Site 20,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,788.73,0.0
LEX-1320,Lex & Co,law,Lex & Co Site 21,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1534.44,0.35
