order_id,device_id,client,order_date,toner_color,reason,oversupply_flag,ship_date,eta_date,delivered_date
O0001206,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0001207,KROGER-1004,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001208,KROGER-1165,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001209,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001210,KROGER-1176,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001211,KROGER-1192,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001212,KROGER-1113,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001213,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0001214,KROGER-1164,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001215,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001216,KROGER-1024,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001217,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001218,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001219,KROGER-1240,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001220,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0001221,KROGER-1176,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001222,KROGER-1108,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001223,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001224,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001225,KROGER-1239,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001226,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001227,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001228,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001229,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001230,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001231,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001232,KROGER-1056,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001233,KROGER-1133,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001234,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001235,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001236,KROGER-1022,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001237,KROGER-1188,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001238,KROGER-1001,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001239,KROGER-1056,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001240,KROGER-1147,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001241,KROGER-1279,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001242,KROGER-1183,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001243,KROGER-1112,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001244,KROGER-1048,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001245,KROGER-1010,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001246,KROGER-1135,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001247,KROGER-1213,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001248,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001249,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001250,KROGER-1242,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001251,KROGER-1024,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001252,KROGER-1085,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001253,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001254,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001255,KROGER-1049,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001256,KROGER-1213,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001257,KROGER-1252,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001258,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001259,KROGER-1176,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001260,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001261,KROGER-1148,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001262,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001263,KROGER-1028,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001264,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001265,KROGER-1210,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001266,KROGER-1276,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001267,KROGER-1165,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001268,KROGER-1276,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001269,KROGER-1279,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001270,KROGER-1096,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001271,KROGER-1283,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001272,KROGER-1007,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001273,KROGER-1289,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001274,KROGER-1225,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001275,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001276,KROGER-1095,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001277,KROGER-1164,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001278,KROGER-1213,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001279,KROGER-1018,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001280,KROGER-1271,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001281,KROGER-1020,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001282,KROGER-1111,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001283,KROGER-1192,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001284,KROGER-1298,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001285,KROGER-1244,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001286,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001287,KROGER-1085,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001288,KROGER-1100,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001289,KROGER-1046,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001290,KROGER-1004,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001291,KROGER-1005,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001292,KROGER-1025,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001293,KROGER-1075,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001294,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001295,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001296,KROGER-1107,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001297,KROGER-1085,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001298,KROGER-1225,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001299,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001300,KROGER-1163,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001301,KROGER-1214,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001302,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001303,KROGER-1049,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001304,KROGER-1156,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001305,KROGER-1014,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001306,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001307,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001308,KROGER-1055,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001309,KROGER-1229,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001310,KROGER-1151,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001311,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001312,KROGER-1151,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001313,KROGER-1014,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001314,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001315,KROGER-1139,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001316,KROGER-1009,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001317,KROGER-1262,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001318,KROGER-1274,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001319,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001320,KROGER-1113,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001321,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001322,KROGER-1138,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001323,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001324,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001325,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001326,KROGER-1064,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001327,KROGER-1237,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001328,KROGER-1139,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001329,KROGER-1165,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001330,KROGER-1010,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001331,KROGER-1257,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001332,KROGER-1145,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001333,KROGER-1242,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001334,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001335,KROGER-1138,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001336,KROGER-1010,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001337,KROGER-1001,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001338,KROGER-1100,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001339,KROGER-1173,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001340,KROGER-1157,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001341,KROGER-1283,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001342,KROGER-1017,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001343,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001344,KROGER-1003,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001345,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001346,KROGER-1029,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001347,KROGER-1022,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001348,KROGER-1085,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001349,KROGER-1183,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001350,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0001351,KROGER-1163,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001352,KROGER-1145,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001353,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001354,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001355,KROGER-1259,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001356,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001357,KROGER-1142,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001358,KROGER-1257,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001359,KROGER-1106,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001360,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001361,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001362,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001363,KROGER-1171,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001364,KROGER-1243,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001365,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-22
O0001366,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001367,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0001368,KROGER-1225,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001369,KROGER-1244,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001370,KROGER-1267,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001371,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001372,KROGER-1210,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001373,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001374,KROGER-1005,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001375,KROGER-1009,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001376,KROGER-1239,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001377,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001378,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001379,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001380,KROGER-1216,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001381,KROGER-1106,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001382,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001383,KROGER-1221,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001384,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001385,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001386,KROGER-1015,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001387,KROGER-1096,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001388,KROGER-1243,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001389,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001390,KROGER-1085,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001391,KROGER-1291,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001392,KROGER-1033,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001393,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001394,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001395,KROGER-1133,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001396,KROGER-1009,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001397,KROGER-1279,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001398,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001399,KROGER-1064,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001400,KROGER-1147,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001401,KROGER-1028,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001402,KROGER-1273,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001403,KROGER-1056,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001404,KROGER-1169,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001405,KROGER-1017,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001406,KROGER-1293,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001407,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001408,KROGER-1238,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001409,KROGER-1142,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001410,KROGER-1095,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001411,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001412,KROGER-1003,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001413,KROGER-1124,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001414,KROGER-1192,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001415,KROGER-1130,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-24
O0001416,KROGER-1157,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001417,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001418,KROGER-1170,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001419,KROGER-1237,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-25
O0001420,KROGER-1225,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001421,KROGER-1297,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001422,KROGER-1176,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001423,KROGER-1258,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001424,KROGER-1187,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001425,KROGER-1048,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001426,KROGER-1020,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001427,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001428,KROGER-1060,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001429,KROGER-1289,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001430,KROGER-1138,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001431,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001432,KROGER-1141,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001433,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001434,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001435,KROGER-1075,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001436,KROGER-1279,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001437,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001438,KROGER-1071,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001439,KROGER-1037,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001440,KROGER-1133,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001441,KROGER-1238,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001442,KROGER-1108,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001443,KROGER-1170,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001444,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001445,KROGER-1164,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-23,2025-03-23
O0001446,KROGER-1022,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
