device_id,date,pages_printed,cum_pages
TAXIFY-1187,2025-02-15,400,59367
TAXIFY-1187,2025-02-16,396,59763
TAXIFY-1187,2025-02-17,648,60411
TAXIFY-1187,2025-02-18,775,61186
TAXIFY-1187,2025-02-19,805,61991
TAXIFY-1187,2025-02-20,722,62713
TAXIFY-1187,2025-02-21,730,63443
TAXIFY-1187,2025-02-22,317,63760
TAXIFY-1187,2025-02-23,315,64075
TAXIFY-1187,2025-02-24,813,64888
TAXIFY-1187,2025-02-25,741,65629
TAXIFY-1187,2025-02-26,710,66339
TAXIFY-1187,2025-02-27,731,67070
TAXIFY-1187,2025-02-28,824,67894
TAXIFY-1187,2025-03-01,606,68500
TAXIFY-1187,2025-03-02,570,69070
TAXIFY-1187,2025-03-03,1060,70130
TAXIFY-1187,2025-03-04,1217,71347
TAXIFY-1187,2025-03-05,997,72344
TAXIFY-1187,2025-03-06,963,73307
TAXIFY-1187,2025-03-07,1130,74437
TAXIFY-1187,2025-03-08,566,75003
TAXIFY-1187,2025-03-09,545,75548
TAXIFY-1187,2025-03-10,1098,76646
TAXIFY-1187,2025-03-11,962,77608
TAXIFY-1187,2025-03-12,1075,78683
TAXIFY-1187,2025-03-13,951,79634
TAXIFY-1187,2025-03-14,1085,80719
TAXIFY-1187,2025-03-15,587,81306
TAXIFY-1187,2025-03-16,550,81856
TAXIFY-1187,2025-03-17,1007,82863
TAXIFY-1187,2025-03-18,1072,83935
TAXIFY-1187,2025-03-19,1047,84982
TAXIFY-1187,2025-03-20,1035,86017
TAXIFY-1187,2025-03-21,1039,87056
TAXIFY-1187,2025-03-22,482,87538
TAXIFY-1187,2025-03-23,545,88083
TAXIFY-1187,2025-03-24,1055,89138
TAXIFY-1187,2025-03-25,1176,90314
TAXIFY-1187,2025-03-26,1107,91421
TAXIFY-1187,2025-03-27,1206,92627
TAXIFY-1187,2025-03-28,1193,93820
TAXIFY-1187,2025-03-29,475,94295
TAXIFY-1187,2025-03-30,507,94802
TAXIFY-1187,2025-03-31,955,95757
TAXIFY-1187,2025-04-01,703,96460
TAXIFY-1187,2025-04-02,719,97179
TAXIFY-1187,2025-04-03,869,98048
TAXIFY-1187,2025-04-04,855,98903
TAXIFY-1187,2025-04-05,390,99293
TAXIFY-1187,2025-04-06,365,99658
TAXIFY-1187,2025-04-07,665,100323
TAXIFY-1187,2025-04-08,721,101044
TAXIFY-1187,2025-04-09,764,101808
TAXIFY-1187,2025-04-10,712,102520
TAXIFY-1187,2025-04-11,826,103346
TAXIFY-1187,2025-04-12,436,103782
TAXIFY-1187,2025-04-13,356,104138
TAXIFY-1187,2025-04-14,753,104891
TAXIFY-1187,2025-04-15,742,105633
TAXIFY-1187,2025-04-16,739,106372
TAXIFY-1187,2025-04-17,714,107086
TAXIFY-1187,2025-04-18,721,107807
TAXIFY-1187,2025-04-19,344,108151
TAXIFY-1187,2025-04-20,396,108547
TAXIFY-1187,2025-04-21,795,109342
TAXIFY-1187,2025-04-22,844,110186
TAXIFY-1187,2025-04-23,687,110873
TAXIFY-1187,2025-04-24,678,111551
TAXIFY-1187,2025-04-25,668,112219
TAXIFY-1187,2025-04-26,350,112569
TAXIFY-1187,2025-04-27,428,112997
TAXIFY-1187,2025-04-28,701,113698
TAXIFY-1187,2025-04-29,770,114468
TAXIFY-1187,2025-04-30,864,115332
TAXIFY-1187,2025-05-01,389,115721
TAXIFY-1187,2025-05-02,369,116090
TAXIFY-1187,2025-05-03,151,116241
TAXIFY-1187,2025-05-04,186,116427
TAXIFY-1187,2025-05-05,394,116821
TAXIFY-1187,2025-05-06,375,117196
TAXIFY-1187,2025-05-07,375,117571
TAXIFY-1187,2025-05-08,343,117914
TAXIFY-1187,2025-05-09,438,118352
TAXIFY-1187,2025-05-10,184,118536
TAXIFY-1187,2025-05-11,202,118738
TAXIFY-1187,2025-05-12,380,119118
TAXIFY-1187,2025-05-13,369,119487
TAXIFY-1187,2025-05-14,371,119858
TAXIFY-1187,2025-05-15,415,120273
TAXIFY-1187,2025-05-16,364,120637
TAXIFY-1187,2025-05-17,196,120833
TAXIFY-1187,2025-05-18,195,121028
TAXIFY-1187,2025-05-19,356,121384
TAXIFY-1187,2025-05-20,353,121737
TAXIFY-1187,2025-05-21,394,122131
TAXIFY-1187,2025-05-22,436,122567
TAXIFY-1187,2025-05-23,338,122905
TAXIFY-1187,2025-05-24,182,123087
TAXIFY-1187,2025-05-25,190,123277
TAXIFY-1187,2025-05-26,384,123661
TAXIFY-1187,2025-05-27,376,124037
TAXIFY-1187,2025-05-28,455,124492
TAXIFY-1187,2025-05-29,373,124865
TAXIFY-1187,2025-05-30,334,125199
TAXIFY-1187,2025-05-31,212,125411
TAXIFY-1187,2025-06-01,138,125549
TAXIFY-1187,2025-06-02,302,125851
TAXIFY-1187,2025-06-03,286,126137
TAXIFY-1187,2025-06-04,285,126422
TAXIFY-1187,2025-06-05,273,126695
TAXIFY-1187,2025-06-06,321,127016
TAXIFY-1187,2025-06-07,164,127180
TAXIFY-1187,2025-06-08,159,127339
TAXIFY-1187,2025-06-09,341,127680
TAXIFY-1187,2025-06-10,286,127966
TAXIFY-1187,2025-06-11,297,128263
TAXIFY-1187,2025-06-12,288,128551
TAXIFY-1187,2025-06-13,316,128867
TAXIFY-1187,2025-06-14,155,129022
TAXIFY-1187,2025-06-15,133,129155
TAXIFY-1187,2025-06-16,337,129492
TAXIFY-1187,2025-06-17,282,129774
TAXIFY-1187,2025-06-18,266,130040
TAXIFY-1187,2025-06-19,273,130313
TAXIFY-1187,2025-06-20,333,130646
TAXIFY-1187,2025-06-21,172,130818
TAXIFY-1187,2025-06-22,150,130968
TAXIFY-1187,2025-06-23,324,131292
TAXIFY-1187,2025-06-24,281,131573
TAXIFY-1187,2025-06-25,318,131891
TAXIFY-1187,2025-06-26,314,132205
TAXIFY-1187,2025-06-27,274,132479
TAXIFY-1187,2025-06-28,152,132631
TAXIFY-1187,2025-06-29,152,132783
TAXIFY-1187,2025-06-30,284,133067
TAXIFY-1187,2025-07-01,323,133390
TAXIFY-1187,2025-07-02,276,133666
TAXIFY-1187,2025-07-03,324,133990
TAXIFY-1187,2025-07-04,347,134337
TAXIFY-1187,2025-07-05,158,134495
TAXIFY-1187,2025-07-06,163,134658
TAXIFY-1187,2025-07-07,325,134983
TAXIFY-1187,2025-07-08,326,135309
TAXIFY-1187,2025-07-09,296,135605
TAXIFY-1187,2025-07-10,315,135920
TAXIFY-1187,2025-07-11,314,136234
TAXIFY-1187,2025-07-12,135,136369
TAXIFY-1187,2025-07-13,146,136515
TAXIFY-1187,2025-07-14,285,136800
TAXIFY-1187,2025-07-15,291,137091
TAXIFY-1187,2025-07-16,330,137421
TAXIFY-1187,2025-07-17,293,137714
TAXIFY-1187,2025-07-18,292,138006
TAXIFY-1187,2025-07-19,153,138159
TAXIFY-1187,2025-07-20,149,138308
TAXIFY-1187,2025-07-21,283,138591
TAXIFY-1187,2025-07-22,308,138899
TAXIFY-1187,2025-07-23,304,139203
TAXIFY-1187,2025-07-24,289,139492
TAXIFY-1187,2025-07-25,310,139802
TAXIFY-1187,2025-07-26,147,139949
TAXIFY-1187,2025-07-27,162,140111
TAXIFY-1187,2025-07-28,260,140371
TAXIFY-1187,2025-07-29,291,140662
TAXIFY-1187,2025-07-30,308,140970
TAXIFY-1187,2025-07-31,296,141266
TAXIFY-1187,2025-08-01,270,141536
TAXIFY-1187,2025-08-02,176,141712
TAXIFY-1187,2025-08-03,152,141864
TAXIFY-1187,2025-08-04,275,142139
TAXIFY-1187,2025-08-05,324,142463
TAXIFY-1187,2025-08-06,296,142759
TAXIFY-1187,2025-08-07,331,143090
TAXIFY-1187,2025-08-08,295,143385
TAXIFY-1187,2025-08-09,162,143547
TAXIFY-1187,2025-08-10,152,143699
TAXIFY-1187,2025-08-11,305,144004
TAXIFY-1187,2025-08-12,289,144293
TAXIFY-1187,2025-08-13,294,144587
TAXIFY-1187,2025-08-14,313,144900
TAXIFY-1187,2025-08-15,298,145198
TAXIFY-1187,2025-08-16,140,145338
TAXIFY-1187,2025-08-17,143,145481
TAXIFY-1187,2025-08-18,317,145798
TAXIFY-1187,2025-08-19,322,146120
TAXIFY-1187,2025-08-20,328,146448
TAXIFY-1187,2025-08-21,296,146744
TAXIFY-1187,2025-08-22,348,147092
TAXIFY-1187,2025-08-23,164,147256
TAXIFY-1187,2025-08-24,152,147408
TAXIFY-1187,2025-08-25,306,147714
TAXIFY-1187,2025-08-26,321,148035
TAXIFY-1187,2025-08-27,286,148321
TAXIFY-1187,2025-08-28,270,148591
TAXIFY-1187,2025-08-29,309,148900
TAXIFY-1187,2025-08-30,153,149053
TAXIFY-1187,2025-08-31,142,149195
TAXIFY-1188,2024-09-01,127,127
TAXIFY-1188,2024-09-02,289,416
TAXIFY-1188,2024-09-03,271,687
TAXIFY-1188,2024-09-04,234,921
TAXIFY-1188,2024-09-05,214,1135
TAXIFY-1188,2024-09-06,220,1355
TAXIFY-1188,2024-09-07,151,1506
TAXIFY-1188,2024-09-08,127,1633
TAXIFY-1188,2024-09-09,263,1896
TAXIFY-1188,2024-09-10,321,2217
TAXIFY-1188,2024-09-11,248,2465
TAXIFY-1188,2024-09-12,288,2753
TAXIFY-1188,2024-09-13,263,3016
TAXIFY-1188,2024-09-14,143,3159
TAXIFY-1188,2024-09-15,139,3298
TAXIFY-1188,2024-09-16,226,3524
TAXIFY-1188,2024-09-17,249,3773
TAXIFY-1188,2024-09-18,249,4022
TAXIFY-1188,2024-09-19,274,4296
TAXIFY-1188,2024-09-20,255,4551
TAXIFY-1188,2024-09-21,137,4688
TAXIFY-1188,2024-09-22,140,4828
TAXIFY-1188,2024-09-23,306,5134
TAXIFY-1188,2024-09-24,281,5415
TAXIFY-1188,2024-09-25,267,5682
TAXIFY-1188,2024-09-26,273,5955
TAXIFY-1188,2024-09-27,232,6187
TAXIFY-1188,2024-09-28,128,6315
TAXIFY-1188,2024-09-29,123,6438
TAXIFY-1188,2024-09-30,292,6730
TAXIFY-1188,2024-10-01,285,7015
TAXIFY-1188,2024-10-02,229,7244
TAXIFY-1188,2024-10-03,283,7527
TAXIFY-1188,2024-10-04,288,7815
TAXIFY-1188,2024-10-05,126,7941
TAXIFY-1188,2024-10-06,143,8084
TAXIFY-1188,2024-10-07,273,8357
TAXIFY-1188,2024-10-08,241,8598
TAXIFY-1188,2024-10-09,238,8836
TAXIFY-1188,2024-10-10,324,9160
TAXIFY-1188,2024-10-11,264,9424
TAXIFY-1188,2024-10-12,138,9562
TAXIFY-1188,2024-10-13,118,9680
TAXIFY-1188,2024-10-14,306,9986
TAXIFY-1188,2024-10-15,287,10273
TAXIFY-1188,2024-10-16,272,10545
TAXIFY-1188,2024-10-17,305,10850
TAXIFY-1188,2024-10-18,237,11087
TAXIFY-1188,2024-10-19,127,11214
TAXIFY-1188,2024-10-20,135,11349
TAXIFY-1188,2024-10-21,256,11605
TAXIFY-1188,2024-10-22,286,11891
TAXIFY-1188,2024-10-23,280,12171
TAXIFY-1188,2024-10-24,295,12466
TAXIFY-1188,2024-10-25,273,12739
TAXIFY-1188,2024-10-26,123,12862
TAXIFY-1188,2024-10-27,131,12993
TAXIFY-1188,2024-10-28,281,13274
TAXIFY-1188,2024-10-29,262,13536
TAXIFY-1188,2024-10-30,271,13807
TAXIFY-1188,2024-10-31,259,14066
TAXIFY-1188,2024-11-01,280,14346
TAXIFY-1188,2024-11-02,140,14486
TAXIFY-1188,2024-11-03,160,14646
TAXIFY-1188,2024-11-04,234,14880
TAXIFY-1188,2024-11-05,276,15156
TAXIFY-1188,2024-11-06,314,15470
TAXIFY-1188,2024-11-07,295,15765
TAXIFY-1188,2024-11-08,310,16075
TAXIFY-1188,2024-11-09,123,16198
TAXIFY-1188,2024-11-10,135,16333
TAXIFY-1188,2024-11-11,239,16572
TAXIFY-1188,2024-11-12,250,16822
TAXIFY-1188,2024-11-13,299,17121
TAXIFY-1188,2024-11-14,244,17365
TAXIFY-1188,2024-11-15,262,17627
TAXIFY-1188,2024-11-16,124,17751
TAXIFY-1188,2024-11-17,137,17888
TAXIFY-1188,2024-11-18,237,18125
TAXIFY-1188,2024-11-19,269,18394
TAXIFY-1188,2024-11-20,288,18682
TAXIFY-1188,2024-11-21,261,18943
TAXIFY-1188,2024-11-22,298,19241
TAXIFY-1188,2024-11-23,140,19381
TAXIFY-1188,2024-11-24,130,19511
TAXIFY-1188,2024-11-25,254,19765
TAXIFY-1188,2024-11-26,291,20056
TAXIFY-1188,2024-11-27,262,20318
TAXIFY-1188,2024-11-28,266,20584
TAXIFY-1188,2024-11-29,314,20898
TAXIFY-1188,2024-11-30,145,21043
TAXIFY-1188,2024-12-01,126,21169
TAXIFY-1188,2024-12-02,271,21440
TAXIFY-1188,2024-12-03,290,21730
TAXIFY-1188,2024-12-04,255,21985
TAXIFY-1188,2024-12-05,300,22285
TAXIFY-1188,2024-12-06,278,22563
TAXIFY-1188,2024-12-07,159,22722
TAXIFY-1188,2024-12-08,131,22853
TAXIFY-1188,2024-12-09,281,23134
TAXIFY-1188,2024-12-10,253,23387
TAXIFY-1188,2024-12-11,267,23654
TAXIFY-1188,2024-12-12,256,23910
TAXIFY-1188,2024-12-13,291,24201
TAXIFY-1188,2024-12-14,117,24318
TAXIFY-1188,2024-12-15,104,24422
TAXIFY-1188,2024-12-16,275,24697
TAXIFY-1188,2024-12-17,270,24967
TAXIFY-1188,2024-12-18,252,25219
TAXIFY-1188,2024-12-19,271,25490
TAXIFY-1188,2024-12-20,227,25717
TAXIFY-1188,2024-12-21,151,25868
TAXIFY-1188,2024-12-22,126,25994
TAXIFY-1188,2024-12-23,291,26285
TAXIFY-1188,2024-12-24,244,26529
TAXIFY-1188,2024-12-25,240,26769
TAXIFY-1188,2024-12-26,249,27018
TAXIFY-1188,2024-12-27,270,27288
TAXIFY-1188,2024-12-28,144,27432
TAXIFY-1188,2024-12-29,151,27583
TAXIFY-1188,2024-12-30,292,27875
TAXIFY-1188,2024-12-31,238,28113
TAXIFY-1188,2025-01-01,265,28378
TAXIFY-1188,2025-01-02,258,28636
TAXIFY-1188,2025-01-03,267,28903
TAXIFY-1188,2025-01-04,138,29041
TAXIFY-1188,2025-01-05,126,29167
TAXIFY-1188,2025-01-06,311,29478
TAXIFY-1188,2025-01-07,260,29738
TAXIFY-1188,2025-01-08,285,30023
TAXIFY-1188,2025-01-09,237,30260
TAXIFY-1188,2025-01-10,311,30571
TAXIFY-1188,2025-01-11,141,30712
TAXIFY-1188,2025-01-12,131,30843
TAXIFY-1188,2025-01-13,276,31119
TAXIFY-1188,2025-01-14,278,31397
TAXIFY-1188,2025-01-15,273,31670
TAXIFY-1188,2025-01-16,263,31933
TAXIFY-1188,2025-01-17,242,32175
TAXIFY-1188,2025-01-18,151,32326
TAXIFY-1188,2025-01-19,136,32462
TAXIFY-1188,2025-01-20,252,32714
TAXIFY-1188,2025-01-21,263,32977
TAXIFY-1188,2025-01-22,294,33271
TAXIFY-1188,2025-01-23,295,33566
TAXIFY-1188,2025-01-24,263,33829
TAXIFY-1188,2025-01-25,128,33957
TAXIFY-1188,2025-01-26,129,34086
TAXIFY-1188,2025-01-27,291,34377
TAXIFY-1188,2025-01-28,297,34674
TAXIFY-1188,2025-01-29,263,34937
TAXIFY-1188,2025-01-30,283,35220
TAXIFY-1188,2025-01-31,262,35482
TAXIFY-1188,2025-02-01,239,35721
TAXIFY-1188,2025-02-02,282,36003
TAXIFY-1188,2025-02-03,531,36534
TAXIFY-1188,2025-02-04,532,37066
TAXIFY-1188,2025-02-05,573,37639
TAXIFY-1188,2025-02-06,480,38119
TAXIFY-1188,2025-02-07,446,38565
TAXIFY-1188,2025-02-08,277,38842
TAXIFY-1188,2025-02-09,305,39147
TAXIFY-1188,2025-02-10,580,39727
TAXIFY-1188,2025-02-11,505,40232
TAXIFY-1188,2025-02-12,550,40782
TAXIFY-1188,2025-02-13,560,41342
TAXIFY-1188,2025-02-14,563,41905
TAXIFY-1188,2025-02-15,256,42161
TAXIFY-1188,2025-02-16,256,42417
TAXIFY-1188,2025-02-17,438,42855
TAXIFY-1188,2025-02-18,548,43403
TAXIFY-1188,2025-02-19,571,43974
TAXIFY-1188,2025-02-20,580,44554
TAXIFY-1188,2025-02-21,490,45044
TAXIFY-1188,2025-02-22,267,45311
TAXIFY-1188,2025-02-23,267,45578
TAXIFY-1188,2025-02-24,501,46079
TAXIFY-1188,2025-02-25,583,46662
TAXIFY-1188,2025-02-26,538,47200
TAXIFY-1188,2025-02-27,516,47716
TAXIFY-1188,2025-02-28,587,48303
TAXIFY-1188,2025-03-01,395,48698
TAXIFY-1188,2025-03-02,356,49054
TAXIFY-1188,2025-03-03,648,49702
TAXIFY-1188,2025-03-04,707,50409
TAXIFY-1188,2025-03-05,760,51169
TAXIFY-1188,2025-03-06,723,51892
TAXIFY-1188,2025-03-07,682,52574
TAXIFY-1188,2025-03-08,369,52943
TAXIFY-1188,2025-03-09,325,53268
TAXIFY-1188,2025-03-10,787,54055
TAXIFY-1188,2025-03-11,879,54934
TAXIFY-1188,2025-03-12,789,55723
TAXIFY-1188,2025-03-13,831,56554
TAXIFY-1188,2025-03-14,713,57267
TAXIFY-1188,2025-03-15,366,57633
TAXIFY-1188,2025-03-16,340,57973
TAXIFY-1188,2025-03-17,789,58762
TAXIFY-1188,2025-03-18,816,59578
TAXIFY-1188,2025-03-19,715,60293
TAXIFY-1188,2025-03-20,766,61059
TAXIFY-1188,2025-03-21,663,61722
TAXIFY-1188,2025-03-22,371,62093
TAXIFY-1188,2025-03-23,351,62444
TAXIFY-1188,2025-03-24,761,63205
TAXIFY-1188,2025-03-25,789,63994
TAXIFY-1188,2025-03-26,696,64690
TAXIFY-1188,2025-03-27,672,65362
TAXIFY-1188,2025-03-28,748,66110
TAXIFY-1188,2025-03-29,374,66484
TAXIFY-1188,2025-03-30,373,66857
TAXIFY-1188,2025-03-31,677,67534
TAXIFY-1188,2025-04-01,484,68018
TAXIFY-1188,2025-04-02,548,68566
TAXIFY-1188,2025-04-03,460,69026
TAXIFY-1188,2025-04-04,485,69511
TAXIFY-1188,2025-04-05,306,69817
TAXIFY-1188,2025-04-06,257,70074
TAXIFY-1188,2025-04-07,475,70549
TAXIFY-1188,2025-04-08,482,71031
TAXIFY-1188,2025-04-09,590,71621
TAXIFY-1188,2025-04-10,507,72128
TAXIFY-1188,2025-04-11,529,72657
TAXIFY-1188,2025-04-12,258,72915
TAXIFY-1188,2025-04-13,236,73151
TAXIFY-1188,2025-04-14,471,73622
TAXIFY-1188,2025-04-15,556,74178
TAXIFY-1188,2025-04-16,485,74663
TAXIFY-1188,2025-04-17,634,75297
TAXIFY-1188,2025-04-18,472,75769
TAXIFY-1188,2025-04-19,243,76012
TAXIFY-1188,2025-04-20,279,76291
TAXIFY-1188,2025-04-21,543,76834
TAXIFY-1188,2025-04-22,593,77427
TAXIFY-1188,2025-04-23,558,77985
TAXIFY-1188,2025-04-24,587,78572
TAXIFY-1188,2025-04-25,607,79179
TAXIFY-1188,2025-04-26,262,79441
TAXIFY-1188,2025-04-27,228,79669
TAXIFY-1188,2025-04-28,601,80270
TAXIFY-1188,2025-04-29,578,80848
TAXIFY-1188,2025-04-30,560,81408
TAXIFY-1188,2025-05-01,300,81708
TAXIFY-1188,2025-05-02,267,81975
TAXIFY-1188,2025-05-03,128,82103
TAXIFY-1188,2025-05-04,146,82249
TAXIFY-1188,2025-05-05,274,82523
TAXIFY-1188,2025-05-06,264,82787
TAXIFY-1188,2025-05-07,302,83089
TAXIFY-1188,2025-05-08,298,83387
TAXIFY-1188,2025-05-09,257,83644
TAXIFY-1188,2025-05-10,118,83762
TAXIFY-1188,2025-05-11,124,83886
TAXIFY-1188,2025-05-12,256,84142
TAXIFY-1188,2025-05-13,258,84400
TAXIFY-1188,2025-05-14,275,84675
TAXIFY-1188,2025-05-15,334,85009
TAXIFY-1188,2025-05-16,291,85300
TAXIFY-1188,2025-05-17,147,85447
TAXIFY-1188,2025-05-18,134,85581
TAXIFY-1188,2025-05-19,274,85855
TAXIFY-1188,2025-05-20,280,86135
TAXIFY-1188,2025-05-21,295,86430
TAXIFY-1188,2025-05-22,290,86720
TAXIFY-1188,2025-05-23,284,87004
TAXIFY-1188,2025-05-24,127,87131
TAXIFY-1188,2025-05-25,116,87247
TAXIFY-1188,2025-05-26,295,87542
TAXIFY-1188,2025-05-27,285,87827
TAXIFY-1188,2025-05-28,255,88082
TAXIFY-1188,2025-05-29,317,88399
TAXIFY-1188,2025-05-30,251,88650
TAXIFY-1188,2025-05-31,134,88784
TAXIFY-1188,2025-06-01,105,88889
TAXIFY-1188,2025-06-02,203,89092
TAXIFY-1188,2025-06-03,206,89298
TAXIFY-1188,2025-06-04,204,89502
TAXIFY-1188,2025-06-05,202,89704
TAXIFY-1188,2025-06-06,225,89929
TAXIFY-1188,2025-06-07,115,90044
TAXIFY-1188,2025-06-08,102,90146
TAXIFY-1188,2025-06-09,206,90352
TAXIFY-1188,2025-06-10,221,90573
TAXIFY-1188,2025-06-11,219,90792
TAXIFY-1188,2025-06-12,217,91009
TAXIFY-1188,2025-06-13,218,91227
TAXIFY-1188,2025-06-14,112,91339
TAXIFY-1188,2025-06-15,117,91456
TAXIFY-1188,2025-06-16,205,91661
TAXIFY-1188,2025-06-17,221,91882
TAXIFY-1188,2025-06-18,207,92089
TAXIFY-1188,2025-06-19,181,92270
TAXIFY-1188,2025-06-20,199,92469
TAXIFY-1188,2025-06-21,123,92592
TAXIFY-1188,2025-06-22,116,92708
TAXIFY-1188,2025-06-23,180,92888
TAXIFY-1188,2025-06-24,203,93091
TAXIFY-1188,2025-06-25,212,93303
TAXIFY-1188,2025-06-26,216,93519
TAXIFY-1188,2025-06-27,205,93724
TAXIFY-1188,2025-06-28,114,93838
TAXIFY-1188,2025-06-29,120,93958
TAXIFY-1188,2025-06-30,234,94192
TAXIFY-1188,2025-07-01,206,94398
TAXIFY-1188,2025-07-02,191,94589
TAXIFY-1188,2025-07-03,225,94814
TAXIFY-1188,2025-07-04,189,95003
TAXIFY-1188,2025-07-05,114,95117
TAXIFY-1188,2025-07-06,120,95237
TAXIFY-1188,2025-07-07,224,95461
TAXIFY-1188,2025-07-08,196,95657
TAXIFY-1188,2025-07-09,198,95855
TAXIFY-1188,2025-07-10,216,96071
TAXIFY-1188,2025-07-11,246,96317
TAXIFY-1188,2025-07-12,108,96425
TAXIFY-1188,2025-07-13,98,96523
TAXIFY-1188,2025-07-14,213,96736
TAXIFY-1188,2025-07-15,251,96987
TAXIFY-1188,2025-07-16,190,97177
TAXIFY-1188,2025-07-17,238,97415
TAXIFY-1188,2025-07-18,209,97624
TAXIFY-1188,2025-07-19,111,97735
TAXIFY-1188,2025-07-20,115,97850
TAXIFY-1188,2025-07-21,202,98052
TAXIFY-1188,2025-07-22,235,98287
TAXIFY-1188,2025-07-23,223,98510
TAXIFY-1188,2025-07-24,239,98749
TAXIFY-1188,2025-07-25,222,98971
TAXIFY-1188,2025-07-26,124,99095
TAXIFY-1188,2025-07-27,93,99188
TAXIFY-1188,2025-07-28,227,99415
TAXIFY-1188,2025-07-29,220,99635
TAXIFY-1188,2025-07-30,197,99832
TAXIFY-1188,2025-07-31,237,100069
TAXIFY-1188,2025-08-01,196,100265
TAXIFY-1188,2025-08-02,113,100378
TAXIFY-1188,2025-08-03,104,100482
TAXIFY-1188,2025-08-04,254,100736
TAXIFY-1188,2025-08-05,226,100962
TAXIFY-1188,2025-08-06,226,101188
TAXIFY-1188,2025-08-07,244,101432
TAXIFY-1188,2025-08-08,215,101647
TAXIFY-1188,2025-08-09,112,101759
TAXIFY-1188,2025-08-10,96,101855
TAXIFY-1188,2025-08-11,216,102071
TAXIFY-1188,2025-08-12,217,102288
TAXIFY-1188,2025-08-13,183,102471
TAXIFY-1188,2025-08-14,223,102694
TAXIFY-1188,2025-08-15,239,102933
TAXIFY-1188,2025-08-16,115,103048
TAXIFY-1188,2025-08-17,118,103166
TAXIFY-1188,2025-08-18,227,103393
TAXIFY-1188,2025-08-19,216,103609
TAXIFY-1188,2025-08-20,184,103793
TAXIFY-1188,2025-08-21,200,103993
TAXIFY-1188,2025-08-22,217,104210
TAXIFY-1188,2025-08-23,103,104313
TAXIFY-1188,2025-08-24,99,104412
TAXIFY-1188,2025-08-25,262,104674
TAXIFY-1188,2025-08-26,240,104914
TAXIFY-1188,2025-08-27,253,105167
TAXIFY-1188,2025-08-28,206,105373
TAXIFY-1188,2025-08-29,213,105586
TAXIFY-1188,2025-08-30,104,105690
TAXIFY-1188,2025-08-31,91,105781
TAXIFY-1189,2024-09-01,103,103
TAXIFY-1189,2024-09-02,191,294
TAXIFY-1189,2024-09-03,191,485
TAXIFY-1189,2024-09-04,187,672
TAXIFY-1189,2024-09-05,198,870
TAXIFY-1189,2024-09-06,211,1081
TAXIFY-1189,2024-09-07,92,1173
TAXIFY-1189,2024-09-08,96,1269
TAXIFY-1189,2024-09-09,195,1464
TAXIFY-1189,2024-09-10,197,1661
TAXIFY-1189,2024-09-11,186,1847
TAXIFY-1189,2024-09-12,207,2054
TAXIFY-1189,2024-09-13,199,2253
TAXIFY-1189,2024-09-14,97,2350
TAXIFY-1189,2024-09-15,102,2452
TAXIFY-1189,2024-09-16,197,2649
TAXIFY-1189,2024-09-17,186,2835
TAXIFY-1189,2024-09-18,203,3038
TAXIFY-1189,2024-09-19,201,3239
TAXIFY-1189,2024-09-20,168,3407
TAXIFY-1189,2024-09-21,107,3514
TAXIFY-1189,2024-09-22,89,3603
TAXIFY-1189,2024-09-23,199,3802
TAXIFY-1189,2024-09-24,193,3995
TAXIFY-1189,2024-09-25,202,4197
TAXIFY-1189,2024-09-26,191,4388
TAXIFY-1189,2024-09-27,203,4591
TAXIFY-1189,2024-09-28,110,4701
TAXIFY-1189,2024-09-29,95,4796
TAXIFY-1189,2024-09-30,193,4989
TAXIFY-1189,2024-10-01,188,5177
TAXIFY-1189,2024-10-02,204,5381
TAXIFY-1189,2024-10-03,195,5576
TAXIFY-1189,2024-10-04,201,5777
TAXIFY-1189,2024-10-05,90,5867
TAXIFY-1189,2024-10-06,100,5967
TAXIFY-1189,2024-10-07,170,6137
TAXIFY-1189,2024-10-08,207,6344
TAXIFY-1189,2024-10-09,188,6532
TAXIFY-1189,2024-10-10,192,6724
TAXIFY-1189,2024-10-11,201,6925
TAXIFY-1189,2024-10-12,91,7016
TAXIFY-1189,2024-10-13,91,7107
TAXIFY-1189,2024-10-14,237,7344
TAXIFY-1189,2024-10-15,199,7543
TAXIFY-1189,2024-10-16,214,7757
TAXIFY-1189,2024-10-17,188,7945
TAXIFY-1189,2024-10-18,196,8141
TAXIFY-1189,2024-10-19,93,8234
TAXIFY-1189,2024-10-20,110,8344
TAXIFY-1189,2024-10-21,203,8547
TAXIFY-1189,2024-10-22,193,8740
TAXIFY-1189,2024-10-23,207,8947
TAXIFY-1189,2024-10-24,188,9135
TAXIFY-1189,2024-10-25,178,9313
TAXIFY-1189,2024-10-26,108,9421
TAXIFY-1189,2024-10-27,97,9518
TAXIFY-1189,2024-10-28,205,9723
TAXIFY-1189,2024-10-29,195,9918
TAXIFY-1189,2024-10-30,205,10123
TAXIFY-1189,2024-10-31,168,10291
TAXIFY-1189,2024-11-01,186,10477
TAXIFY-1189,2024-11-02,85,10562
TAXIFY-1189,2024-11-03,112,10674
TAXIFY-1189,2024-11-04,201,10875
TAXIFY-1189,2024-11-05,194,11069
TAXIFY-1189,2024-11-06,185,11254
TAXIFY-1189,2024-11-07,217,11471
TAXIFY-1189,2024-11-08,227,11698
TAXIFY-1189,2024-11-09,102,11800
TAXIFY-1189,2024-11-10,101,11901
TAXIFY-1189,2024-11-11,203,12104
